endpoint_id,label
nci_obs_000314,0
nci_obs_000315,0
nci_obs_000316,0
nci_obs_000317,0
nci_obs_000318,0
nci_obs_000319,0
nci_obs_000320,0
nci_obs_000321,0
nci_obs_000322,0
nci_obs_000323,0
nci_obs_000324,0
nci_obs_000325,0
nci_obs_000326,0
nci_obs_000327,0
nci_obs_000328,0
nci_obs_000329,0
nci_obs_000330,0
nci_obs_000331,0
nci_obs_000332,0
nci_obs_000333,0
nci_obs_000334,0
nci_obs_000335,0
nci_obs_000336,0
nci_obs_000337,0
nci_obs_000338,0
nci_obs_000339,0
nci_obs_000340,0
nci_obs_000341,0
nci_obs_000342,0
nci_obs_000343,0
nci_obs_000344,0
nci_obs_000345,0
nci_obs_000346,0
nci_obs_000347,0
nci_obs_000348,0
nci_obs_000349,0
nci_obs_000350,0
nci_obs_000351,0
nci_obs_000352,0
nci_obs_000353,0
nci_obs_000354,0
nci_obs_000355,0
nci_obs_000356,0
nci_obs_000357,0
nci_obs_000358,0
nci_obs_000359,0
nci_obs_000360,0
nci_obs_000361,0
nci_obs_000362,0
nci_obs_000363,0
nci_obs_000364,0
nci_obs_000365,0
nci_obs_000366,0
nci_obs_000367,0
nci_obs_000368,0
nci_obs_000369,0
nci_obs_000370,0
nci_obs_000371,0
nci_obs_000372,0
nci_obs_000373,0
nci_obs_000374,0
nci_obs_000375,0
nci_obs_000376,0
nci_obs_000377,0
nci_obs_000378,0
nci_obs_000379,0
nci_obs_000380,0
nci_obs_000381,0
nci_obs_000382,0
nci_obs_000383,0
nci_obs_000384,0
nci_obs_000385,0
nci_obs_000386,0
nci_obs_000387,0
nci_obs_000388,0
nci_obs_000389,0
nci_obs_000390,0
nci_obs_000391,0
nci_obs_000392,0
nci_obs_000393,0
nci_obs_000394,0
nci_obs_000395,0
nci_obs_000396,0
nci_obs_000397,0
nci_obs_000398,0
nci_obs_000399,0
nci_obs_000400,0
nci_obs_000401,0
nci_obs_000402,0
nci_obs_000403,0
nci_obs_000404,0
nci_obs_000405,0
nci_obs_000406,0
nci_obs_000407,0
nci_obs_000408,0
nci_obs_000409,0
nci_obs_000410,0
nci_obs_000411,0
nci_obs_000412,0
nci_obs_000413,0
nci_obs_000414,0
nci_obs_000415,0
nci_obs_000416,0
nci_obs_000417,0
nci_obs_000418,0
nci_obs_000419,0
nci_obs_000420,0
nci_obs_000421,0
nci_obs_000422,0
nci_obs_000423,0
nci_obs_000424,0
nci_obs_000425,0
nci_obs_000426,0
nci_obs_000427,0
nci_obs_000428,0
nci_obs_000429,0
nci_obs_000430,0
nci_obs_000431,0
nci_obs_000432,0
nci_obs_000433,0
nci_obs_000434,0
nci_obs_000435,0
nci_obs_000436,0
nci_obs_000437,0
nci_obs_000438,0
nci_obs_000439,0
nci_obs_000440,0
nci_obs_000441,0
nci_obs_000442,0
nci_obs_000443,0
nci_obs_000444,0
nci_obs_000445,0
nci_obs_000446,0
nci_obs_000447,0
nci_obs_000448,0
nci_obs_000449,0
nci_obs_000450,0
nci_obs_000451,0
nci_obs_000452,0
nci_obs_000453,0
nci_obs_000454,0
nci_obs_000455,0
nci_obs_000456,0
nci_obs_000457,0
nci_obs_000458,0
nci_obs_000459,0
nci_obs_000460,0
nci_obs_000461,0
nci_obs_000462,0
nci_obs_000463,0
nci_obs_000464,0
nci_obs_000465,0
nci_obs_000466,0
nci_obs_000467,0
nci_obs_000468,0
nci_obs_000469,0
nci_obs_000470,0
nci_obs_000471,0
nci_obs_000472,0
nci_obs_000473,0
nci_obs_000474,0
nci_obs_000475,0
nci_obs_000476,0
nci_obs_000477,0
nci_obs_000478,0
nci_obs_000479,0
nci_obs_000480,0
nci_obs_000481,0
nci_obs_000482,0
nci_obs_000483,0
nci_obs_000484,0
nci_obs_000485,0
nci_obs_000486,0
nci_obs_000487,0
nci_obs_000488,0
nci_obs_000489,0
nci_obs_000490,0
nci_obs_000491,0
nci_obs_000492,0
nci_obs_000493,0
nci_obs_000494,0
nci_obs_000495,0
nci_obs_000496,0
nci_obs_000497,0
nci_obs_000498,0
nci_obs_000499,0
nci_obs_000500,0
nci_obs_000501,0
nci_obs_000502,0
nci_obs_000503,0
nci_obs_000504,0
nci_obs_000505,0
nci_obs_000506,0
nci_obs_000507,0
nci_obs_000508,0
nci_obs_000509,0
nci_obs_000510,0
nci_obs_000511,0
nci_obs_000512,0
nci_obs_000513,0
nci_obs_000514,0
nci_obs_000515,0
nci_obs_000516,0
nci_obs_000517,0
nci_obs_000518,0
nci_obs_000519,0
nci_obs_000520,0
nci_obs_000521,0
nci_obs_000522,0
nci_obs_000523,0
nci_obs_000524,0
nci_obs_000525,0
nci_obs_000526,0
nci_obs_000527,0
nci_obs_000528,0
nci_obs_000529,0
nci_obs_000530,0
nci_obs_000531,0
nci_obs_000532,0
nci_obs_000533,0
nci_obs_000534,0
nci_obs_000535,0
nci_obs_000536,0
nci_obs_000537,0
nci_obs_000538,0
nci_obs_000539,0
nci_obs_000540,0
nci_obs_000541,0
nci_obs_000542,0
nci_obs_000543,0
nci_obs_000544,0
nci_obs_000545,0
nci_obs_000546,0
nci_obs_000547,0
nci_obs_000548,0
nci_obs_000549,0
nci_obs_000550,0
nci_obs_000551,0
nci_obs_000552,0
nci_obs_000553,0
nci_obs_000554,0
nci_obs_000555,0
nci_obs_000556,0
nci_obs_000557,0
nci_obs_000558,0
nci_obs_000559,0
nci_obs_000560,0
nci_obs_000561,0
nci_obs_000562,0
nci_obs_000563,0
nci_obs_000564,0
nci_obs_000565,0
nci_obs_000566,0
nci_obs_000567,0
nci_obs_000568,0
nci_obs_000569,0
nci_obs_000570,0
nci_obs_000571,0
nci_obs_000572,0
nci_obs_000573,0
nci_obs_000574,0
nci_obs_000575,0
nci_obs_000576,0
nci_obs_000577,0
nci_obs_000578,0
nci_obs_000579,0
nci_obs_000580,0
nci_obs_000581,0
nci_obs_000582,0
nci_obs_000583,0
nci_obs_000584,0
nci_obs_000585,0
nci_obs_000586,0
nci_obs_000587,0
nci_obs_000588,0
nci_obs_000589,0
nci_obs_000590,0
nci_obs_000591,0
nci_obs_000592,0
nci_obs_000593,0
nci_obs_000594,0
nci_obs_000595,0
nci_obs_000596,0
nci_obs_000597,0
nci_obs_000598,0
nci_obs_000599,0
nci_obs_000600,0
nci_obs_000601,0
nci_obs_000602,0
nci_obs_000603,0
nci_obs_000604,0
nci_obs_000605,0
nci_obs_000606,0
nci_obs_000607,0
nci_obs_000608,0
nci_obs_000609,0
nci_obs_000610,0
nci_obs_000611,0
nci_obs_000612,0
nci_obs_000613,0
nci_obs_000614,0
nci_obs_000615,0
nci_obs_000616,0
nci_obs_000617,0
nci_obs_000618,0
nci_obs_000619,0
nci_obs_000620,0
nci_obs_000621,0
nci_obs_000622,0
nci_obs_000623,0
nci_obs_000624,0
nci_obs_000625,0
nci_obs_000626,0
nci_obs_000627,0
nci_obs_000628,0
nci_obs_000629,0
nci_obs_000630,0
nci_obs_000631,0
nci_obs_000632,0
nci_obs_000633,0
nci_obs_000634,0
nci_obs_000635,0
nci_obs_000636,0
nci_obs_000637,0
nci_obs_000638,0
nci_obs_000639,0
nci_obs_000640,0
nci_obs_000641,0
nci_obs_000642,0
nci_obs_000643,0
nci_obs_000644,0
nci_obs_000645,0
nci_obs_000646,0
nci_obs_000647,0
nci_obs_000648,0
nci_obs_000649,0
nci_obs_000650,0
nci_obs_000651,0
nci_obs_000652,0
nci_obs_000653,0
nci_obs_000654,0
nci_obs_000655,0
nci_obs_000656,0
nci_obs_000657,0
nci_obs_000658,0
nci_obs_000659,0
nci_obs_000660,0
nci_obs_000661,0
nci_obs_000662,0
nci_obs_000663,0
nci_obs_000664,0
nci_obs_000665,0
nci_obs_000666,0
nci_obs_000667,0
nci_obs_000668,0
nci_obs_000669,0
nci_obs_000670,0
nci_obs_000671,0
nci_obs_000672,0
nci_obs_000673,0
nci_obs_000674,0
nci_obs_000675,0
nci_obs_000676,0
nci_obs_000677,0
nci_obs_000678,0
nci_obs_000679,0
nci_obs_000680,0
nci_obs_000681,0
nci_obs_000682,0
nci_obs_000683,0
nci_obs_000684,0
nci_obs_000685,0
nci_obs_000686,0
nci_obs_000687,0
nci_obs_000688,0
nci_obs_000689,0
nci_obs_000690,0
nci_obs_000691,0
nci_obs_000692,0
nci_obs_000693,0
nci_obs_000694,0
nci_obs_000695,0
nci_obs_000696,0
nci_obs_000697,0
nci_obs_000698,0
nci_obs_000699,0
nci_obs_000700,0
nci_obs_000701,0
nci_obs_000702,0
nci_obs_000703,0
nci_obs_000704,0
nci_obs_000705,0
nci_obs_000706,0
nci_obs_000707,0
nci_obs_000708,0
nci_obs_000709,0
nci_obs_000710,0
nci_obs_000711,0
nci_obs_000712,0
nci_obs_000713,0
nci_obs_000714,0
nci_obs_000715,0
nci_obs_000716,0
nci_obs_000717,0
nci_obs_000718,0
nci_obs_000719,0
nci_obs_000720,0
nci_obs_000721,0
nci_obs_000722,0
nci_obs_000723,0
nci_obs_000724,0
nci_obs_000725,0
nci_obs_000726,0
nci_obs_000727,0
nci_obs_000728,0
nci_obs_000729,0
nci_obs_000730,0
nci_obs_000731,0
nci_obs_000732,0
nci_obs_000733,0
nci_obs_000734,0
nci_obs_000735,0
nci_obs_000736,0
nci_obs_000737,0
nci_obs_000738,0
nci_obs_000739,0
nci_obs_000740,0
nci_obs_000741,0
nci_obs_000742,0
nci_obs_000743,0
nci_obs_000744,0
nci_obs_000745,0
nci_obs_000746,0
nci_obs_000747,0
nci_obs_000748,0
nci_obs_000749,0
nci_obs_000750,0
nci_obs_000751,0
nci_obs_000752,0
nci_obs_000753,0
nci_obs_000754,0
nci_obs_000755,0
nci_obs_000756,0
nci_obs_000757,0
nci_obs_000758,0
nci_obs_000759,0
nci_obs_000760,0
nci_obs_000761,0
nci_obs_000762,0
nci_obs_000763,0
nci_obs_000764,0
nci_obs_000765,0
nci_obs_000766,0
nci_obs_000767,0
nci_obs_000768,0
nci_obs_000769,0
nci_obs_000770,0
nci_obs_000771,0
nci_obs_000772,0
nci_obs_000773,0
nci_obs_000774,0
nci_obs_000775,0
nci_obs_000776,0
nci_obs_000777,0
nci_obs_000778,0
nci_obs_000779,0
nci_obs_000780,0
nci_obs_000781,0
nci_obs_000782,0
nci_obs_000783,0
nci_obs_000784,0
nci_obs_000785,0
nci_obs_000786,0
nci_obs_000787,0
nci_obs_000788,0
nci_obs_000789,0
nci_obs_000790,0
nci_obs_000791,0
nci_obs_000792,0
nci_obs_000793,0
nci_obs_000794,0
nci_obs_000795,0
nci_obs_000796,0
nci_obs_000797,0
nci_obs_000798,0
nci_obs_000799,0
nci_obs_000800,0
nci_obs_000801,0
nci_obs_000802,0
nci_obs_000803,0
nci_obs_000804,0
nci_obs_000805,0
nci_obs_000806,0
nci_obs_000807,0
nci_obs_000808,0
nci_obs_000809,0
nci_obs_000810,0
nci_obs_000811,0
nci_obs_000812,0
nci_obs_000813,0
nci_obs_000814,0
nci_obs_000815,0
nci_obs_000816,0
nci_obs_000817,0
nci_obs_000818,0
nci_obs_000819,0
nci_obs_000820,0
nci_obs_000821,0
nci_obs_000822,0
nci_obs_000823,0
nci_obs_000824,0
nci_obs_000825,0
nci_obs_000826,0
nci_obs_000827,0
nci_obs_000828,0
nci_obs_000829,0
nci_obs_000830,0
nci_obs_000831,0
nci_obs_000832,0
nci_obs_000833,0
nci_obs_000834,0
nci_obs_000835,0
nci_obs_000836,0
nci_obs_000837,0
nci_obs_000838,0
nci_obs_000839,0
nci_obs_000840,0
nci_obs_000841,0
nci_obs_000842,0
nci_obs_000843,0
nci_obs_000844,0
nci_obs_000845,0
nci_obs_000846,0
nci_obs_000847,0
nci_obs_000848,0
nci_obs_000849,0
nci_obs_000850,0
nci_obs_000851,0
nci_obs_000852,0
nci_obs_000853,0
nci_obs_000854,0
nci_obs_000855,0
nci_obs_000856,0
nci_obs_000857,0
nci_obs_000858,0
nci_obs_000859,0
nci_obs_000860,0
nci_obs_000861,0
nci_obs_000862,0
nci_obs_000863,0
nci_obs_000864,0
nci_obs_000865,0
nci_obs_000866,0
nci_obs_000867,0
nci_obs_000868,0
nci_obs_000869,0
nci_obs_000870,0
nci_obs_000871,0
nci_obs_000872,0
nci_obs_000873,0
nci_obs_000874,0
nci_obs_000875,0
nci_obs_000876,0
nci_obs_000877,0
nci_obs_000878,0
nci_obs_000879,0
nci_obs_000880,0
nci_obs_000881,0
nci_obs_000882,0
nci_obs_000883,0
nci_obs_000884,0
nci_obs_000885,0
nci_obs_000886,0
nci_obs_000887,0
nci_obs_000888,0
nci_obs_000889,0
nci_obs_000890,0
nci_obs_000891,0
nci_obs_000892,0
nci_obs_000893,0
nci_obs_000894,0
nci_obs_000895,0
nci_obs_000896,0
nci_obs_000897,0
nci_obs_000898,0
nci_obs_000899,0
nci_obs_000900,0
nci_obs_000901,0
nci_obs_000902,0
nci_obs_000903,0
nci_obs_000904,0
nci_obs_000905,0
nci_obs_000906,0
nci_obs_000907,0
nci_obs_000908,0
nci_obs_000909,0
nci_obs_000910,0
nci_obs_000911,0
nci_obs_000912,0
nci_obs_000913,0
nci_obs_000914,0
nci_obs_000915,0
nci_obs_000916,0
nci_obs_000917,0
nci_obs_000918,0
nci_obs_000919,0
nci_obs_000920,0
nci_obs_000921,0
nci_obs_000922,0
nci_obs_000923,0
nci_obs_000924,0
nci_obs_000925,0
nci_obs_000926,0
nci_obs_000927,0
nci_obs_000928,0
nci_obs_000929,0
nci_obs_000930,0
nci_obs_000931,0
nci_obs_000932,0
nci_obs_000933,0
nci_obs_000934,0
nci_obs_000935,0
nci_obs_000936,0
nci_obs_000937,0
nci_obs_000938,0
nci_obs_000939,0
nci_obs_000940,0
nci_obs_000941,0
nci_obs_000942,0
nci_obs_000943,0
nci_obs_000944,0
nci_obs_000945,0
nci_obs_000946,0
nci_obs_000947,0
nci_obs_000948,0
nci_obs_000949,0
nci_obs_000950,0
nci_obs_000951,0
nci_obs_000952,0
nci_obs_000953,0
nci_obs_000954,0
nci_obs_000955,0
nci_obs_000956,0
nci_obs_000957,0
nci_obs_000958,0
nci_obs_000959,0
nci_obs_000960,0
nci_obs_000961,0
nci_obs_000962,0
nci_obs_000963,0
nci_obs_000964,0
nci_obs_000965,0
nci_obs_000966,0
nci_obs_000967,0
nci_obs_000968,0
nci_obs_000969,0
nci_obs_000970,0
nci_obs_000971,0
nci_obs_000972,0
nci_obs_000973,0
nci_obs_000974,0
nci_obs_000975,0
nci_obs_000976,0
nci_obs_000977,0
nci_obs_000978,0
nci_obs_000979,0
nci_obs_000980,0
nci_obs_000981,0
nci_obs_000982,0
nci_obs_000983,0
nci_obs_000984,0
nci_obs_000985,0
nci_obs_000986,0
nci_obs_000987,0
nci_obs_000988,0
nci_obs_000989,0
nci_obs_000990,0
nci_obs_000991,0
nci_obs_000992,0
nci_obs_000993,0
nci_obs_000994,0
nci_obs_000995,0
nci_obs_000996,0
nci_obs_000997,0
nci_obs_000998,0
nci_obs_000999,0
nci_obs_001000,0
nci_obs_001001,0
nci_obs_001002,0
nci_obs_001003,0
nci_obs_001004,0
nci_obs_001005,0
nci_obs_001006,0
nci_obs_001007,0
nci_obs_001008,0
nci_obs_001009,0
nci_obs_001010,0
nci_obs_001011,0
nci_obs_001012,0
nci_obs_001013,0
nci_obs_001014,0
nci_obs_001015,0
nci_obs_001016,0
nci_obs_001017,0
nci_obs_001018,0
nci_obs_001019,0
nci_obs_001020,0
nci_obs_001021,0
nci_obs_001022,0
nci_obs_001023,0
nci_obs_001024,0
nci_obs_001025,0
nci_obs_001026,0
nci_obs_001027,0
nci_obs_001028,0
nci_obs_001029,0
nci_obs_001030,0
nci_obs_001031,0
nci_obs_001032,0
nci_obs_001033,0
nci_obs_001034,0
nci_obs_001035,0
nci_obs_001036,0
nci_obs_001037,0
nci_obs_001038,0
nci_obs_001039,0
nci_obs_001040,0
nci_obs_001041,0
nci_obs_001042,0
nci_obs_001043,0
nci_obs_001044,0
nci_obs_001045,0
nci_obs_001046,0
nci_obs_001047,0
nci_obs_001048,0
nci_obs_001049,0
nci_obs_001050,0
nci_obs_001051,0
nci_obs_001052,0
nci_obs_001053,0
nci_obs_001054,0
nci_obs_001055,0
nci_obs_001056,0
nci_obs_001057,0
nci_obs_001058,0
nci_obs_001059,0
nci_obs_001060,0
nci_obs_001061,0
nci_obs_001062,0
nci_obs_001063,0
nci_obs_001064,0
nci_obs_001065,0
nci_obs_001066,0
nci_obs_001067,0
nci_obs_001068,0
nci_obs_001069,0
nci_obs_001070,0
nci_obs_001071,0
nci_obs_001072,0
nci_obs_001073,0
nci_obs_001074,0
nci_obs_001075,0
nci_obs_001076,0
nci_obs_001077,0
nci_obs_001078,0
nci_obs_001079,0
nci_obs_001080,0
nci_obs_001081,0
nci_obs_001082,0
nci_obs_001083,0
nci_obs_001084,0
nci_obs_001085,0
nci_obs_001086,0
nci_obs_001087,0
nci_obs_001088,0
nci_obs_001089,0
nci_obs_001090,0
nci_obs_001091,0
nci_obs_001092,0
nci_obs_001093,0
nci_obs_001094,0
nci_obs_001095,0
nci_obs_001096,0
nci_obs_001097,0
nci_obs_001098,0
nci_obs_001099,0
nci_obs_001100,0
nci_obs_001101,0
nci_obs_001102,0
nci_obs_001103,0
nci_obs_001104,0
nci_obs_001105,0
nci_obs_001106,0
nci_obs_001107,0
nci_obs_001108,0
nci_obs_001109,0
nci_obs_001110,0
nci_obs_001111,0
nci_obs_001112,0
nci_obs_001113,0
nci_obs_001114,0
nci_obs_001115,0
nci_obs_001116,0
nci_obs_001117,0
nci_obs_001118,0
nci_obs_001119,0
nci_obs_001120,0
nci_obs_001121,0
nci_obs_001122,0
nci_obs_001123,0
nci_obs_001124,0
nci_obs_001125,0
nci_obs_001126,0
nci_obs_001127,0
nci_obs_001128,0
nci_obs_001129,0
nci_obs_001130,0
nci_obs_001131,0
nci_obs_001132,0
nci_obs_001133,0
nci_obs_001134,0
nci_obs_001135,0
nci_obs_001136,0
nci_obs_001137,0
nci_obs_001138,0
nci_obs_001139,0
nci_obs_001140,0
nci_obs_001141,0
nci_obs_001142,0
nci_obs_001143,0
nci_obs_001144,0
nci_obs_001145,0
nci_obs_001146,0
nci_obs_001147,0
nci_obs_001148,0
nci_obs_001149,0
nci_obs_001150,0
nci_obs_001151,0
nci_obs_001152,0
nci_obs_001153,0
nci_obs_001154,0
nci_obs_001155,0
nci_obs_001156,0
nci_obs_001157,0
nci_obs_001158,0
nci_obs_001159,0
nci_obs_001160,0
nci_obs_001161,0
nci_obs_001162,0
nci_obs_001163,0
nci_obs_001164,0
nci_obs_001165,0
nci_obs_001166,0
nci_obs_001167,0
nci_obs_001168,0
nci_obs_001169,0
nci_obs_001170,0
nci_obs_001171,0
nci_obs_001172,0
nci_obs_001173,0
nci_obs_001174,0
nci_obs_001175,0
nci_obs_001176,0
nci_obs_001177,0
nci_obs_001178,0
nci_obs_001179,0
nci_obs_001180,0
nci_obs_001181,0
nci_obs_001182,0
nci_obs_001183,0
nci_obs_001184,0
nci_obs_001185,0
nci_obs_001186,0
nci_obs_001187,0
nci_obs_001188,0
nci_obs_001189,0
nci_obs_001190,0
nci_obs_001191,0
nci_obs_001192,0
nci_obs_001193,0
nci_obs_001194,0
nci_obs_001195,0
nci_obs_001196,0
nci_obs_001197,0
nci_obs_001198,0
nci_obs_001199,0
nci_obs_001200,0
nci_obs_001201,0
nci_obs_001202,0
nci_obs_001203,0
nci_obs_001204,0
nci_obs_001205,0
nci_obs_001206,0
nci_obs_001207,0
nci_obs_001208,0
nci_obs_001209,0
nci_obs_001210,0
nci_obs_001211,0
nci_obs_001212,0
nci_obs_001213,0
nci_obs_001214,0
nci_obs_001215,0
nci_obs_001216,0
nci_obs_001217,0
nci_obs_001218,0
nci_obs_001219,0
nci_obs_001220,0
nci_obs_001221,0
nci_obs_001222,0
nci_obs_001223,0
nci_obs_001224,0
nci_obs_001225,0
nci_obs_001226,0
nci_obs_001227,0
nci_obs_001228,0
nci_obs_001229,0
nci_obs_001230,0
nci_obs_001231,0
nci_obs_001232,0
nci_obs_001233,0
nci_obs_001234,0
nci_obs_001235,0
nci_obs_001236,0
nci_obs_001237,0
nci_obs_001238,0
nci_obs_001239,0
nci_obs_001240,0
nci_obs_001241,0
nci_obs_001242,0
nci_obs_001243,0
nci_obs_001244,0
nci_obs_001245,0
nci_obs_001246,0
nci_obs_001247,0
nci_obs_001248,0
nci_obs_001249,0
nci_obs_001250,0
nci_obs_001251,0
nci_obs_001252,0
nci_obs_001253,0
nci_obs_001254,0
nci_obs_001255,0
nci_obs_001256,0
nci_obs_001257,0
nci_obs_001258,0
nci_obs_001259,0
nci_obs_001260,0
nci_obs_001261,0
nci_obs_001262,0
nci_obs_001263,0
nci_obs_001264,0
nci_obs_001265,0
nci_obs_001266,0
nci_obs_001267,0
nci_obs_001268,0
nci_obs_001269,0
nci_obs_001270,0
